U+27600,𧘀,5,0,0,,,17,143,,行巢,,,
U+27601,𧘁,5,0,0,,,17,143,,行旵元,,,
U+27602,𧘂,5,0,0,ショウ シュ,つく,18,143,,行童 行亠䒑里 徸亍,,,
U+27603,𧘃,5,0,0,コウ,,18,143,,行買,,,
U+27604,𧘄,5,0,0,ドウ,,19,143,,行𩠐寸,,,
U+27605,𧘅,5,0,0,コウ,,21,143,,𢖏亍 行賣,,,
U+27606,𧘆,5,0,0,ク,,22,143,,行䀠𦈢,,,
U+27607,𧘇,5,0,0,,,4,144,,𱍸丿 丿𠄌丶丿 丿𰀠 丿卜丿 丿𠄌乀丿,,,
U+27608,𧘈,5,0,0,リョウ,,7,144,,衤了,,,
U+27609,𧘉,5,0,0,エイ,,7,144,,衣冂,,,
U+2760A,𧘊,5,0,0,エイ,,7,144,,衣几,,,
U+2760B,𧘋,5,0,0,ハン,,7,144,,衤八,,,
U+2760C,𧘌,5,0,0,,,7,144,,衤乃,,,
U+2760D,𧘍,5,0,0,コウ,,8,144,,衤工,,,
U+2760E,𧘎,5,0,0,ウ,,8,144,,衣亏,,,
U+2760F,𧘏,5,0,0,キュウ ク,,8,144,,衤弓,,,
U+27610,𧘐,5,0,0,タク,,8,144,,衤乇,,,
U+27611,𧘑,5,0,0,シャク テキ チャク ホウ ビョウ,,8,144,,衤勺,,,
U+27612,𧘒,5,0,0,ハン,,8,144,,衤𠔀,,,
U+27613,𧘓,5,0,0,テイ タイ,,8,144,,衤丈,,,
U+27614,𧘔,5,4,0,,しも,8,144,,衤下,,,
U+27615,𧘕,5,4,0,,かみ,8,144,,衤上,,,
U+27616,𧘖,5,0,0,,,8,144,,衤刄,,,
U+27617,𧘗,5,0,0,,,8,144,,口衣,,,
U+27618,𧘘,5,0,0,,,8,144,,衣于,,,
U+27619,𧘙,5,0,0,ハン,,8,144,,衣𠔀,,,
U+2761A,𧘚,5,0,0,ウ,,8,144,,衤亏,,,
U+2761B,𧘛,5,0,0,,,8,144,,衤一𠃋𠃋,,,
U+2761C,𧘜,5,0,0,セン,,8,144,,衤千,,,
U+2761D,𧘝,5,0,0,ヒョウ,,9,144,,衣毛,,,
U+2761E,𧘞,5,0,0,トウ ツ,,9,144,,衤斗,,,
U+2761F,𧘟,5,0,0,ハツ ハチ ヒ,,9,144,,衤巿,,,
U+27620,𧘠,5,0,0,フン,,9,144,,衣分,,,
U+27621,𧘡,5,0,0,ヒョウ,,9,144,,衤少,,,
U+27622,𧘢,5,0,0,コ ゴ,,9,144,,衤互,,,
U+27623,𧘣,5,0,0,シュ,,9,144,,衤殳,,,
U+27624,𧘤,5,0,0,コウ,,9,144,,衤勾,,,
U+27625,𧘥,5,0,0,ジュウ ニュ,,9,144,,衤丑,,,
U+27626,𧘦,5,0,0,ヒョウ,,9,144,,衣王,,,
U+27627,𧘧,5,0,0,キ,,9,144,,衤丿㇉二,,,
U+27628,𧘨,5,0,0,チョウ,,9,144,,衣弔,,,
U+27629,𧘩,5,0,0,チョウ,,9,144,,方衣,,,
U+2762A,𧘪,5,0,0,シャ,,9,144,,衤牙,,,
U+2762B,𧘫,5,0,0,レキ,,9,144,,衣㞢 衣屮一,,,
U+2762C,𧘬,5,0,0,ハン,,9,144,,衤廾,,,
U+2762D,𧘭,5,0,0,キン,,9,144,,衣今,,,
U+2762E,𧘮,5,0,0,キョウ,,9,144,,衣凶 㐫𧘇,,,
U+2762F,𧘯,5,0,0,エイ,,9,144,,衣⺝ 衣月 𧘉二,,,
U+27630,𧘰,5,0,0,ヒョウ,,9,144,,丿表,,,
U+27631,𧘱,5,4,0,,ふき,9,144,,衤比,,,
U+27632,𧘲,5,0,0,,,9,144,,衤止,,,
U+27633,𧘳,5,0,0,,,9,144,,六八𧘇,,,
U+27634,𧘴,5,0,0,,,9,144,,巿衣,,,
U+27635,𧘵,5,0,0,ハン,,9,144,,衤丿㇂一丶,,,
U+27636,𧘶,5,0,0,キュウ,,9,144,,衤攵,,,
U+27637,𧘷,5,0,0,カイ,,9,144,,衤𠂆丨乚 衤爪,,,
U+27638,𧘸,5,0,0,,,9,144,,衤屯,,,
U+27639,𧘹,5,0,0,,,9,144,,衤太,,,
U+2763A,𧘺,5,0,0,,,9,144,,衤凤,,,
U+2763B,𧘻,5,0,0,,,9,144,,衤斤,,,
U+2763C,𧘼,5,0,0,,,9,144,,衣𫩏,,,
U+2763D,𧘽,5,0,0,ダ ナ,,10,144,,奴衣,,,
U+2763E,𧘾,5,0,0,シ,,11,144,,衤一𠃋𧘇,,,
U+2763F,𧘿,5,0,0,セイ ショウ,,10,144,,𧘍⺊ 衤正,,,
U+27640,𧙀,5,0,0,ロウ,,10,144,,衤立,,,
U+27641,𧙁,5,0,0,シ セイ ザイ ヒ ビ,,10,144,,此衣,,,
U+27642,𧙂,5,0,0,ヒ,,10,144,,衤弗,,,
U+27643,𧙃,5,0,0,ア,,10,144,,衣可,,,
U+27644,𧙄,5,0,0,ハツ,,10,144,,衤本,,,
U+27645,𧙅,5,0,0,ハ,,10,144,,衤叵,,,
U+27646,𧙆,5,0,0,ク,,10,144,,衤瓜,,,
U+27647,𧙇,5,0,0,ジョウ ニュ,,10,144,,衤宂 衤穴,,,
U+27648,𧙈,5,0,0,シ ジ,,10,144,,衤司,,,
U+27649,𧙉,5,0,0,レキ リャク,,10,144,,衣出,,,
U+2764A,𧙊,5,0,0,イン,,10,144,,衤囙,,,
U+2764B,𧙋,5,0,0,シ,,10,144,,衤只,,,
U+2764C,𧙌,5,0,0,ホウ,,10,144,,衣包,,,
U+2764D,𧙍,5,0,0,チツ,,10,144,,失衣,,,
U+2764E,𧙎,5,0,0,コウ,,10,144,,衣句,,,
U+2764F,𧙏,5,0,0,シュウ,,10,144,,衣由,,,
U+27650,𧙐,5,0,0,キン,,10,144,,夲衣,,,
U+27651,𧙑,5,0,0,カ,,10,144,,可衣,,,
U+27652,𧙒,5,0,0,カン,,10,144,,衤一开,,,
U+27653,𧙓,5,0,0,,,10,144,,衤乍,,,
U+27654,𧙔,5,0,0,,,10,144,,衤圣,,,
U+27655,𧙕,5,0,0,,,10,144,,衤未,,,
U+27656,𧙖,5,0,0,,,10,144,,衤古,,,
U+27657,𧙗,5,0,0,ユウ,たすけ たすける,10,144,,衤右,,,
U+27658,𧙘,5,0,0,ホウ,,10,144,,包衣,,,
U+27659,𧙙,5,0,0,,,10,144,,市𧘇 衣巾,,,
U+2765A,𧙚,5,0,0,,,10,144,,衣用,,,
U+2765B,𧙛,5,0,0,ホ フ,,10,144,,衤布,,,
U+2765C,𧙜,5,0,0,ソウ,,10,144,,疒衣,,,
U+2765D,𧙝,5,0,0,シャ,,10,144,,衤斥,,,
U+2765E,𧙞,5,0,0,セキ シャク,,11,144,,衤朿,,,
U+2765F,𧙟,5,0,0,エイ,,11,144,,衤曳,,,
U+27660,𧙠,5,0,0,シュ,,11,144,,衤戍,,,
U+27661,𧙡,5,0,0,エキ ヤク,,11,144,,衤亦,,,
U+27662,𧙢,5,0,0,ショク シキ,,11,144,,衤式,,,
U+27663,𧙣,5,0,0,テイ ダイ,,11,144,,衤夷,,,
U+27664,𧙤,5,0,0,タ,,11,144,,衤朶,,,
U+27665,𧙥,5,0,0,ロウ ル チョウ ジュ トウ ツ,,11,144,,衤同,,,
U+27666,𧙦,5,0,0,,,11,144,,衣出八,,,
U+27667,𧙧,5,0,0,ケン,,11,144,,衤开 衤幵,,,
U+27668,𧙨,5,0,0,ジン,,11,144,,任衣,,,
U+27669,𧙩,5,0,0,レツ,,11,144,,衣列,,,
U+2766A,𧙪,5,0,0,カイ,,11,144,,衣回 㐭𧘇,,,
U+2766B,𧙫,5,0,0,カン,,11,144,,衤耳,,,
U+2766C,𧙬,5,0,0,,,11,144,,亠𫩏衣,,,
U+2766D,𧙭,5,0,0,セン,,11,144,,弜衣,,,
U+2766E,𧙮,5,0,0,エン,,11,144,,衤䒑几刂 衤丷兀刂,,,
U+2766F,𧙯,5,0,0,ケン コン,,11,144,,龹衣 𠔉衣,,,
U+27670,𧙰,5,0,0,,,11,144,,衣工八,,,
U+27671,𧙱,5,0,0,,,11,144,,衤𫥞,,,
U+27672,𧙲,5,0,0,,,11,144,,衤考,,,
U+27673,𧙳,5,0,0,,,11,144,,亼𧘗 合衣,,,
U+27674,𧙴,5,0,0,ケイ,,11,144,,亠𮲢 𣅀衣 衣𣅂,,,
U+27675,𧙵,5,0,0,レキ リャク,,11,144,,衣㞢八,,,
U+27676,𧙶,5,0,0,ウ,,11,144,,宇衣,,,
U+27677,𧙷,5,0,0,レツ,,11,144,,衤列,,,
U+27678,𧙸,5,0,0,コウ,,11,144,,衤亙,,,
U+27679,𧙹,5,0,0,カ,,11,144,,衤向,,,
U+2767A,𧙺,5,0,0,コウ タク,,11,144,,衤后,,,
U+2767B,𧙻,5,0,0,,,11,144,,衤聿,,,
U+2767C,𧙼,5,0,0,,,11,144,,衤𱤽,,,
U+2767D,𧙽,5,0,0,,,11,144,,衤虫,,,
U+2767E,𧙾,5,0,0,ケイ,,11,144,,亻攴衣,,,
U+2767F,𧙿,5,0,0,,,11,144,,衤衣,,,
U+27680,𧚀,5,0,0,ボク モク,,12,144,,衤每,,,
U+27681,𧚁,5,0,0,カン ゲン,,12,144,,衤完,,,
U+27682,𧚂,5,0,0,ロウ ル,,12,144,,衤弄,,,
U+27683,𧚃,5,0,0,ケイ,,12,144,,衤系,,,
U+27684,𧚄,5,3,0,ガ,,12,144,,衤我,,,
U+27685,𧚅,5,0,0,ロウ,,12,144,,衤良,,,
U+27686,𧚆,5,0,0,ヒ,,12,144,,衤孛,,,
U+27687,𧚇,5,0,0,バン マン ブン モン,,12,144,,衤免,,,
U+27688,𧚈,5,0,0,キ ギ,,12,144,,衤忌,,,
U+27689,𧚉,5,0,0,シュン,,12,144,,衤夋 衤允夊,,,
U+2768A,𧚊,5,0,0,テン チョウ ショウ,,12,144,,衤𦔮 𧙫乚,,,
U+2768B,𧚋,5,0,0,ホウ ブ,,12,144,,衤夆,,,
U+2768C,𧚌,5,0,0,ソウ,,12,144,,衣壯,,,
U+2768D,𧚍,5,0,0,キュウ,,12,144,,衣求 衣𬺰冫丿丶丶,,,
U+2768E,𧚎,5,0,0,ソウ,,12,144,,衤丿𤰔,,,
U+2768F,𧚏,5,0,0,サク,,12,144,,衤束,,,
U+27690,𧚐,5,0,0,オウ オ,,12,144,,𰀉冖衣,,,
U+27691,𧚑,5,0,0,カク キャク,,12,144,,衤戓,,,
U+27692,𧚒,5,0,0,,,12,144,,牡衣,,,
U+27693,𧚓,5,4,0,,かみこ,12,144,,衤帋,,,
U+27694,𧚔,5,0,0,,,12,144,,衤甬,,,
U+27695,𧚕,5,0,0,イ,,12,144,,衤亠冬,,,
U+27696,𧚖,5,0,0,,,12,144,,衤足,,,
U+27697,𧚗,5,0,0,,,12,144,,衤甹,,,
U+27698,𧚘,5,0,0,,,12,144,,衤秀,,,
U+27699,𧚙,5,0,0,,,12,144,,衤作,,,
U+2769A,𧚚,5,0,0,,,12,144,,氵犬衣,,,
U+2769B,𧚛,5,0,0,トク,,12,144,,𠦑衣,,,
U+2769C,𧚜,5,0,0,チ,,12,144,,衤乕,,,
U+2769D,𧚝,5,0,0,サイ,,12,144,,𢦒衣 𢦒亠𧘇,,,
