U+23100,𣄀,5,0,0,セイ ショウ,,12,69,,𭤨全,,,
U+23101,𣄁,5,0,0,ジュ,,12,69,,方受,,,
U+23102,𣄂,5,0,0,,,12,69,,方疌,,,
U+23103,𣄃,5,0,0,,,12,69,,方其,,,
U+23104,𣄄,5,0,0,,,12,69,,方芹,,,
U+23105,𣄅,5,0,0,ホウ,,12,69,,㫃𬼽口 方𫝆口,,,
U+23106,𣄆,5,0,0,リョ,たび,12,69,,𭤨衣 𭤨亠𧘇,,,
U+23107,𣄇,5,0,0,,,12,69,,方侖,,,
U+23108,𣄈,5,0,0,キ,,13,69,,方軍,,,
U+23109,𣄉,5,0,0,エン ヨウ,,13,69,,𭤨酉 方𮠖,,,
U+2310A,𣄊,5,0,0,ヨ,,13,69,,𭤨㇉一灬,,,
U+2310B,𣄋,5,0,0,,,13,69,,珀方,,,
U+2310C,𣄌,5,0,0,,,13,69,,方𧴦,,,
U+2310D,𣄍,5,0,0,テイ,,13,69,,方是,,,
U+2310E,𣄎,5,0,0,ハク,,14,69,,方尃,,,
U+2310F,𣄏,5,0,0,ホン ボン,,14,69,,方畚,,,
U+23110,𣄐,5,0,0,コウ,,14,69,,𭤨帘,,,
U+23111,𣄑,5,0,0,エン,,14,69,,𭤨奄,,,
U+23112,𣄒,5,0,0,,,14,69,,於在,,,
U+23113,𣄓,5,0,0,キ,,14,69,,方笔,,,
U+23114,𣄔,5,0,0,ヒョウ,,15,69,,方票,,,
U+23115,𣄕,5,0,0,,,15,69,,𭤨音,,,
U+23116,𣄖,5,0,0,,,15,69,,𭤨風,,,
U+23117,𣄗,5,0,0,,,16,69,,方異,,,
U+23118,𣄘,5,0,0,ヨ オ,,16,69,,𭤨骨,,,
U+23119,𣄙,5,0,0,コウ,,16,69,,𭤨晃 𣃧光,,,
U+2311A,𣄚,5,0,0,スイ,,16,69,,方遂 方辶八豕,,,
U+2311B,𣄛,5,0,0,,,16,69,,方童,,,
U+2311C,𣄜,5,0,0,キ,,16,69,,方貴,,,
U+2311D,𣄝,5,0,0,ゲン,,17,69,,方僉,,,
U+2311E,𣄞,5,0,0,シ,,18,69,,𭤨戠 𭤨⿽戈亠丷日,,,
U+2311F,𣄟,5,0,0,コ,,18,69,,方𰀉冖丨-一𠃑𠃑-一丨一,,,
U+23120,𣄠,5,0,0,ヒョウ,,18,69,,𭤨猋,,,
U+23121,𣄡,5,0,0,ヒョウ,,18,69,,𭤨焱,,,
U+23122,𣄢,5,0,0,トウ,,18,69,,𭤨童,,,
U+23123,𣄣,5,0,0,,,18,69,,方與,,,
U+23124,𣄤,5,0,0,ヨ,,19,69,,方魯,,,
U+23125,𣄥,5,0,0,,,20,69,,旁隻,,,
U+23126,𣄦,5,0,0,ヒョウ,,21,69,,𭤨麃,,,
U+23127,𣄧,5,0,0,イ スイ ズイ,,22,69,,𭤨遺 方辶𠂉貴,,,
U+23128,𣄨,5,0,0,キ,,22,69,,𭤨𰕣,,,
U+23129,𣄩,5,0,0,,,23,69,,方正目頁,,,
U+2312A,𣄪,5,0,0,ヒョウ,,24,69,,𭤨𤐫,,,
U+2312B,𣄫,5,0,0,イ,,25,69,,方正貝頁,,,
U+2312C,𣄬,5,0,0,,,26,69,,旁歷,,,
U+2312D,𣄭,5,0,0,,,6,70,,旡𰀪,,,
U+2312E,𣄮,5,0,0,シ ジ,,7,70,,旡口,,,
U+2312F,𣄯,5,0,0,キ,,7,70,,丿几旡,,,
U+23130,𣄰,5,0,0,バ マ,,9,70,,旡可,,,
U+23131,𣄱,5,0,0,ケイ,,10,70,,𡉙土 旡圭,,,
U+23132,𣄲,5,0,0,カイ,,10,70,,旡危,,,
U+23133,𣄳,5,0,0,,,10,70,,无舛,,,
U+23134,𣄴,5,0,0,リョウ ロウ,,12,70,,旡京,,,
U+23135,𣄵,5,0,0,リョウ,,12,70,,京旡,,,
U+23136,𣄶,5,0,0,リョウ,,13,70,,亰旡,,,
U+23137,𣄷,5,0,0,リョウ,,13,70,,旡亰,,,
